id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed,foul_won,ball_receipt,out,clearance,counterpress,dribble,duel,50_50,interception,ball_recovery,block,miscontrol,substitution,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,related_events,pass_outcome_id,pass_outcome_name,pass_switch,foul_committed_card_id,foul_committed_card_name,interception_outcome_id,interception_outcome_name,dribble_overrun,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,related_events_3,pass_cross,pass_technique_id,pass_technique_name,pass_through_ball,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,clearance_right_foot,player,position
c0f6fff5-8e84-4a0a-92f7-000ea2714747,2786,2,00:27:32.087,72,32,23,Goal Keeper,126,217,Barcelona,1,Regular Play,221,Levante UD,0.0,,b52f6ccd-870f-40c2-b706-ed9e41e2a4c9,,23843.0,Diego Mariño Villar,1.0,Goalkeeper,0.1,39.5,,,,,46.0,Standing,44.0,Set,26.0,Goal Conceded,55.0,No Touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9279f928-93e1-4add-a540-5411ffe46e60,2790,2,00:28:39.135,73,39,30,Pass,128,217,Barcelona,1,Regular Play,217,Barcelona,2.0676,,a6c8771e-2f78-443a-beee-a9bf3dacf3e7,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,50.6,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,24.607723,1.8719842,1.0,Ground Pass,43.3,47.2,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6c8771e-2f78-443a-beee-a9bf3dacf3e7,2791,2,00:28:41.203,73,41,42,Ball Receipt*,128,217,Barcelona,1,Regular Play,217,Barcelona,,,9279f928-93e1-4add-a540-5411ffe46e60,,7068.0,Marc Bartra Aregall,5.0,Left Center Back,43.3,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55370886-5f62-469f-a5c5-9f8302139ca0,2792,2,00:28:41.203,73,41,43,Carry,128,217,Barcelona,1,Regular Play,217,Barcelona,1.1141,,1128d1e4-bb55-47bd-936f-f606d06f9974,,7068.0,Marc Bartra Aregall,5.0,Left Center Back,43.3,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6c8771e-2f78-443a-beee-a9bf3dacf3e7,48.2,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128d1e4-bb55-47bd-936f-f606d06f9974,2793,2,00:28:42.317,73,42,30,Pass,128,217,Barcelona,1,Regular Play,217,Barcelona,1.2058,,32d94676-0d15-45b9-b841-c4f7f7d5f066,,7068.0,Marc Bartra Aregall,5.0,Left Center Back,48.2,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,15.831614,1.1127983,1.0,Ground Pass,55.2,65.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32d94676-0d15-45b9-b841-c4f7f7d5f066,2794,2,00:28:43.522,73,43,42,Ball Receipt*,128,217,Barcelona,1,Regular Play,217,Barcelona,,,1128d1e4-bb55-47bd-936f-f606d06f9974,,6593.0,Martín Montoya Torralbo,2.0,Right Back,55.2,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca2e2a6a-f18e-416e-b78b-213adb3e189b,2795,2,00:28:43.522,73,43,43,Carry,128,217,Barcelona,1,Regular Play,217,Barcelona,0.7604,,32d94676-0d15-45b9-b841-c4f7f7d5f066,,6593.0,Martín Montoya Torralbo,2.0,Right Back,55.2,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdc304f4-7894-4d79-875f-510ad68358d0,62.1,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdc304f4-7894-4d79-875f-510ad68358d0,2796,2,00:28:44.283,73,44,30,Pass,128,217,Barcelona,1,Regular Play,217,Barcelona,0.9536,,0eb40f04-e8d0-47cc-9d23-d258fe96742f,,6593.0,Martín Montoya Torralbo,2.0,Right Back,62.1,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,11.903781,0.6182964,1.0,Ground Pass,71.8,77.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0eb40f04-e8d0-47cc-9d23-d258fe96742f,2797,2,00:28:45.236,73,45,42,Ball Receipt*,128,217,Barcelona,1,Regular Play,217,Barcelona,,,bdc304f4-7894-4d79-875f-510ad68358d0,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,71.8,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06f60e05-efcc-4a9e-ba9e-0269f0dba5e3,2798,2,00:28:45.236,73,45,43,Carry,128,217,Barcelona,1,Regular Play,217,Barcelona,1.6262,,0eb40f04-e8d0-47cc-9d23-d258fe96742f,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,71.8,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136da2f1-55fb-4de1-9fbe-570d5d845f45,69.1,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136da2f1-55fb-4de1-9fbe-570d5d845f45,2799,2,00:28:46.863,73,46,30,Pass,128,217,Barcelona,1,Regular Play,217,Barcelona,2.7878,,13aea0c3-6ff4-479e-ab09-3d05ece6420e,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,69.1,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,33.305405,-0.13552772,3.0,High Pass,102.1,70.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3209fc0-4ef7-4ca1-b52f-7d9c762a3311,2800,2,00:28:48.773,73,48,17,Pressure,128,217,Barcelona,1,Regular Play,221,Levante UD,3.611319,,13aea0c3-6ff4-479e-ab09-3d05ece6420e,,6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,20.4,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83c96ce2-0ebe-4489-99d8-12d52a8f5365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13aea0c3-6ff4-479e-ab09-3d05ece6420e,2801,2,00:28:49.650,73,49,42,Ball Receipt*,128,217,Barcelona,1,Regular Play,217,Barcelona,,,136da2f1-55fb-4de1-9fbe-570d5d845f45,,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,102.1,70.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3209fc0-4ef7-4ca1-b52f-7d9c762a3311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83c96ce2-0ebe-4489-99d8-12d52a8f5365,2802,2,00:28:49.650,73,49,43,Carry,128,217,Barcelona,1,Regular Play,217,Barcelona,2.8399,,13aea0c3-6ff4-479e-ab09-3d05ece6420e,,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,102.1,70.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a3f780d-c96f-4f96-ab50-85ca8de0b873,109.5,64.4,a3209fc0-4ef7-4ca1-b52f-7d9c762a3311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a3f780d-c96f-4f96-ab50-85ca8de0b873,2803,2,00:28:52.490,73,52,14,Dribble,128,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,fa0d2e82-b3eb-459c-9510-e71e1028cdf0,,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,109.5,64.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c44326c2-c884-48a2-9564-b162ea7b1f17,2815,2,00:29:02.032,74,2,2,Ball Recovery,130,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,2da6d73f-1692-47d5-bc43-8a44922c9c52,,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,69.0,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cb4e403-8162-4eca-9d6d-7b06a5e715c3,2816,2,00:29:02.032,74,2,43,Carry,130,217,Barcelona,1,Regular Play,217,Barcelona,1.3723,,1f6caf82-2ac9-4b1c-89b9-af2168f25e81,,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,69.0,75.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c44326c2-c884-48a2-9564-b162ea7b1f17,64.1,74.9,f820e978-ce7c-4020-bc5c-72f959db070a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f6caf82-2ac9-4b1c-89b9-af2168f25e81,2817,2,00:29:02.399,74,2,17,Pressure,130,217,Barcelona,1,Regular Play,221,Levante UD,0.757508,,5cb4e403-8162-4eca-9d6d-7b06a5e715c3,,26248.0,David Barral Torres,22.0,Right Center Forward,56.3,5.4,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f820e978-ce7c-4020-bc5c-72f959db070a,2818,2,00:29:03.404,74,3,30,Pass,130,217,Barcelona,1,Regular Play,217,Barcelona,2.6041,,61ee6e7e-7ea7-4d8b-a4a5-2174afc20923,,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,64.1,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,26.514902,-2.549406,1.0,Ground Pass,42.1,60.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61ee6e7e-7ea7-4d8b-a4a5-2174afc20923,2819,2,00:29:06.008,74,6,42,Ball Receipt*,130,217,Barcelona,1,Regular Play,217,Barcelona,,,f820e978-ce7c-4020-bc5c-72f959db070a,,7068.0,Marc Bartra Aregall,5.0,Left Center Back,42.1,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892b40df-ac0a-4b45-a8c9-4be8ff7736cb,2820,2,00:29:06.008,74,6,43,Carry,130,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,2e5de2aa-6e67-4459-a656-47051759b86a,,7068.0,Marc Bartra Aregall,5.0,Left Center Back,42.1,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61ee6e7e-7ea7-4d8b-a4a5-2174afc20923,42.8,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e5de2aa-6e67-4459-a656-47051759b86a,2821,2,00:29:06.048,74,6,30,Pass,130,217,Barcelona,1,Regular Play,217,Barcelona,1.8483,,ad7e0fe1-3113-4d40-9e97-e80dc9310423,,7068.0,Marc Bartra Aregall,5.0,Left Center Back,42.8,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,22.953213,-1.7194709,1.0,Ground Pass,39.4,38.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad7e0fe1-3113-4d40-9e97-e80dc9310423,2822,2,00:29:07.896,74,7,42,Ball Receipt*,130,217,Barcelona,1,Regular Play,217,Barcelona,,,2e5de2aa-6e67-4459-a656-47051759b86a,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,39.4,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9c9c790-b713-40d6-aad7-99863c72cdda,2823,2,00:29:07.896,74,7,43,Carry,130,217,Barcelona,1,Regular Play,217,Barcelona,1.4459,,141130f7-0051-444a-a41d-b880853193b0,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,39.4,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad7e0fe1-3113-4d40-9e97-e80dc9310423,42.8,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141130f7-0051-444a-a41d-b880853193b0,2824,2,00:29:09.342,74,9,30,Pass,130,217,Barcelona,1,Regular Play,217,Barcelona,1.3001,,59d8f0ed-ccdb-4efd-b169-aca8a641bda3,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,42.8,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,20.61965,-0.22498132,1.0,Ground Pass,62.9,32.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59d8f0ed-ccdb-4efd-b169-aca8a641bda3,2825,2,00:29:10.642,74,10,42,Ball Receipt*,130,217,Barcelona,1,Regular Play,217,Barcelona,,,141130f7-0051-444a-a41d-b880853193b0,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,62.9,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2b4b27f-3ee8-4aa6-a2eb-d385527a8ddf,2826,2,00:29:10.642,74,10,43,Carry,130,217,Barcelona,1,Regular Play,217,Barcelona,1.1541001,,59d8f0ed-ccdb-4efd-b169-aca8a641bda3,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,62.9,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768a78e0-aa7e-4bc9-8d55-5deb9e013071,62.4,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768a78e0-aa7e-4bc9-8d55-5deb9e013071,2827,2,00:29:11.796,74,11,30,Pass,130,217,Barcelona,1,Regular Play,217,Barcelona,2.9321,,3e73f5e0-f7f4-4d61-8d46-93aaeb0c9a4c,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,62.4,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,35.14385,-0.91249835,1.0,Ground Pass,83.9,2.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e73f5e0-f7f4-4d61-8d46-93aaeb0c9a4c,2828,2,00:29:14.729,74,14,42,Ball Receipt*,130,217,Barcelona,1,Regular Play,217,Barcelona,,,768a78e0-aa7e-4bc9-8d55-5deb9e013071,,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,83.9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfbd88a6-4eb7-40a9-8c56-b498fb864791,2829,2,00:29:14.729,74,14,43,Carry,130,217,Barcelona,1,Regular Play,217,Barcelona,3.883766,,3e73f5e0-f7f4-4d61-8d46-93aaeb0c9a4c,,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,83.9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc1562be-7974-4eff-b6f7-8db5f05a76ae,98.8,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc1562be-7974-4eff-b6f7-8db5f05a76ae,2830,2,00:29:18.612,74,18,30,Pass,130,217,Barcelona,1,Regular Play,217,Barcelona,0.846334,,1c2d1598-2a50-497b-ae85-13d757d1e67c,,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,98.8,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,12.083874,1.7454685,1.0,Ground Pass,96.7,22.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c2d1598-2a50-497b-ae85-13d757d1e67c,2831,2,00:29:19.459,74,19,42,Ball Receipt*,130,217,Barcelona,1,Regular Play,217,Barcelona,,,dc1562be-7974-4eff-b6f7-8db5f05a76ae,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,96.7,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b254b25-cb77-4070-a454-cec53a304f2f,2832,2,00:29:19.459,74,19,43,Carry,130,217,Barcelona,1,Regular Play,217,Barcelona,3.0572,,1c2d1598-2a50-497b-ae85-13d757d1e67c,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,96.7,22.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8714394b-2351-4ee8-a412-52edce7b5da1,91.3,21.3,a2526d3b-b465-4759-a487-1fd1a1a604db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2526d3b-b465-4759-a487-1fd1a1a604db,2833,2,00:29:19.916,74,19,17,Pressure,130,217,Barcelona,1,Regular Play,221,Levante UD,2.4947,,0b254b25-cb77-4070-a454-cec53a304f2f,,6691.0,David Remeseiro Salgueiro,16.0,Left Midfield,23.4,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
