id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,dribble,duel,ball_receipt,block,off_camera,interception,ball_recovery,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed,foul_won,out,clearance,substitution,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,dribble_overrun,related_events,pass_outcome_id,pass_outcome_name,pass_aerial_won,pass_type_id,pass_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cross,pass_goal_assist
c07fed2f-e9d9-405d-b98f-4c38ad5dc3a6,1781,1,00:41:54.785,41,54,43,Carry,79,217,Barcelona,1,Regular Play,217,Barcelona,4.143,,7a7c5645-30c5-4a7a-8518-e49da58fb78a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,51.5,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e949598e-79a3-4344-ba7c-a13de1d94f12,,60.0,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a7c5645-30c5-4a7a-8518-e49da58fb78a,1782,1,00:41:58.928,41,58,30,Pass,79,217,Barcelona,1,Regular Play,217,Barcelona,0.7362,,1d17fb23-7e75-4325-8912-23450e70586f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,60.0,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,10.623088,1.3235346,1.0,Ground Pass,62.6,47.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e490294-f44e-43e1-975b-da19d284979c,1783,1,00:41:59.487,41,59,17,Pressure,79,217,Barcelona,1,Regular Play,216,Getafe,0.375997,,1d17fb23-7e75-4325-8912-23450e70586f,6745,Mehdi Lacen,9,Right Defensive Midfield,53.9,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81ee6ad7-488f-4d31-ad2b-6c05ec02078e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d17fb23-7e75-4325-8912-23450e70586f,1784,1,00:41:59.664,41,59,42,Ball Receipt*,79,217,Barcelona,1,Regular Play,217,Barcelona,,,0e490294-f44e-43e1-975b-da19d284979c,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,62.6,47.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a7c5645-30c5-4a7a-8518-e49da58fb78a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81ee6ad7-488f-4d31-ad2b-6c05ec02078e,1785,1,00:41:59.664,41,59,43,Carry,79,217,Barcelona,1,Regular Play,217,Barcelona,0.785211,,0e490294-f44e-43e1-975b-da19d284979c,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,62.6,47.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d17fb23-7e75-4325-8912-23450e70586f,b979192e-b1c1-484c-8deb-feb446c80018,62.6,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b979192e-b1c1-484c-8deb-feb446c80018,1786,1,00:42:00.449,42,0,30,Pass,79,217,Barcelona,1,Regular Play,217,Barcelona,0.607089,,adb8088b-59bd-433e-acf1-6253df4c2927,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,62.6,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,17.280336,-0.99563414,3.0,High Pass,72.0,33.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fb75869-7f42-43da-86d1-081abefd6c4e,1787,1,00:42:00.660,42,0,17,Pressure,79,217,Barcelona,1,Regular Play,216,Getafe,0.221248,,,25881,Juan Antonio Rodríguez Villamuela,11,Left Defensive Midfield,47.5,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adb8088b-59bd-433e-acf1-6253df4c2927,1788,1,00:42:01.056,42,1,42,Ball Receipt*,79,217,Barcelona,1,Regular Play,217,Barcelona,,,b979192e-b1c1-484c-8deb-feb446c80018,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,72.0,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60f2adae-1e05-4b74-a3e9-e85510514c4f,1789,1,00:42:01.056,42,1,43,Carry,79,217,Barcelona,1,Regular Play,217,Barcelona,0.0573,,00d90d47-8933-4457-95db-583652ca4825,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,72.0,33.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09d16f6d-28de-4d09-8f89-bb14768dbcfc,adb8088b-59bd-433e-acf1-6253df4c2927,72.5,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09d16f6d-28de-4d09-8f89-bb14768dbcfc,1790,1,00:42:01.114,42,1,22,Foul Committed,79,217,Barcelona,1,Regular Play,216,Getafe,0.0,,00d90d47-8933-4457-95db-583652ca4825,25881,Juan Antonio Rodríguez Villamuela,11,Left Defensive Midfield,47.6,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60f2adae-1e05-4b74-a3e9-e85510514c4f,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00d90d47-8933-4457-95db-583652ca4825,1791,1,00:42:01.114,42,1,21,Foul Won,79,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,09d16f6d-28de-4d09-8f89-bb14768dbcfc,4320,Neymar da Silva Santos Junior,21,Left Wing,72.5,35.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f99c8aab-7bbe-40a3-8bd6-ceb41ae33205,1792,1,00:42:01.214,42,1,30,Pass,79,217,Barcelona,1,Regular Play,217,Barcelona,0.926497,,d5cd153f-87bd-4812-9d9b-06e7730f5d0e,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,71.4,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,9.803061,2.819842,2.0,Low Pass,62.1,39.1,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5cd153f-87bd-4812-9d9b-06e7730f5d0e,1793,1,00:42:02.140,42,2,42,Ball Receipt*,79,217,Barcelona,1,Regular Play,217,Barcelona,,,f99c8aab-7bbe-40a3-8bd6-ceb41ae33205,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.1,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10a52646-96bf-4701-bfcb-849a1ddd4c19,1794,1,00:42:02.140,42,2,43,Carry,79,217,Barcelona,1,Regular Play,217,Barcelona,2.808403,,c21d1dac-c83d-4ce9-968f-0da66279f154,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.1,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5cd153f-87bd-4812-9d9b-06e7730f5d0e,,62.1,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c21d1dac-c83d-4ce9-968f-0da66279f154,1795,1,00:42:04.948,42,4,30,Pass,79,217,Barcelona,1,Regular Play,217,Barcelona,0.748,,e659b73f-0ca3-4f91-a185-3c1e89f5d6da,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.1,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,5.240229,-0.83939964,1.0,Ground Pass,65.6,35.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e659b73f-0ca3-4f91-a185-3c1e89f5d6da,1796,1,00:42:05.696,42,5,42,Ball Receipt*,79,217,Barcelona,1,Regular Play,217,Barcelona,,,c21d1dac-c83d-4ce9-968f-0da66279f154,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,65.6,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35fe8a80-dd17-4aee-af57-41318b160c33,1797,1,00:42:05.696,42,5,30,Pass,79,217,Barcelona,1,Regular Play,217,Barcelona,0.7807,,27329c4b-ef9e-469f-baed-9b414686a1e2,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,65.6,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,5.5542774,1.9780521,1.0,Ground Pass,63.4,40.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27329c4b-ef9e-469f-baed-9b414686a1e2,1798,1,00:42:06.477,42,6,42,Ball Receipt*,79,217,Barcelona,1,Regular Play,217,Barcelona,,,35fe8a80-dd17-4aee-af57-41318b160c33,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,63.4,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b651294-1e5c-4055-a672-9ff9696fdfa1,1799,1,00:42:06.477,42,6,30,Pass,79,217,Barcelona,1,Regular Play,217,Barcelona,1.36,,2bcf1c6b-a7ef-4208-b65a-1c353c2108c9,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,63.4,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,17.219175,-2.0214577,1.0,Ground Pass,55.9,24.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bcf1c6b-a7ef-4208-b65a-1c353c2108c9,1800,1,00:42:07.837,42,7,42,Ball Receipt*,79,217,Barcelona,1,Regular Play,217,Barcelona,,,2b651294-1e5c-4055-a672-9ff9696fdfa1,10609,Jérémy Mathieu,5,Left Center Back,55.9,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677eb7e6-1f98-44d3-b3a2-b69c1697339f,1801,1,00:42:07.837,42,7,30,Pass,79,217,Barcelona,1,Regular Play,217,Barcelona,1.477,,da02cfed-1734-4290-9761-260e38e75a15,10609,Jérémy Mathieu,5,Left Center Back,55.9,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,8.845903,-0.7454195,1.0,Ground Pass,62.4,18.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da02cfed-1734-4290-9761-260e38e75a15,1802,1,00:42:09.314,42,9,42,Ball Receipt*,79,217,Barcelona,1,Regular Play,217,Barcelona,,,677eb7e6-1f98-44d3-b3a2-b69c1697339f,20131,Xavier Hernández Creus,15,Left Center Midfield,62.4,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
071b972c-2e02-4951-81db-6a64eaa0bc60,1803,1,00:42:09.314,42,9,43,Carry,79,217,Barcelona,1,Regular Play,217,Barcelona,2.7402,,46c24265-fcf7-4b2d-9e83-7b46c37f070e,20131,Xavier Hernández Creus,15,Left Center Midfield,62.4,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da02cfed-1734-4290-9761-260e38e75a15,,75.4,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46c24265-fcf7-4b2d-9e83-7b46c37f070e,1804,1,00:42:12.054,42,12,30,Pass,79,217,Barcelona,1,Regular Play,217,Barcelona,1.058605,,2f0cf4e9-d44e-416e-8301-d4a344c318bc,20131,Xavier Hernández Creus,15,Left Center Midfield,75.4,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,13.368994,-0.81184703,1.0,Ground Pass,84.6,5.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f0cf4e9-d44e-416e-8301-d4a344c318bc,1805,1,00:42:13.113,42,13,42,Ball Receipt*,79,217,Barcelona,1,Regular Play,217,Barcelona,,,46c24265-fcf7-4b2d-9e83-7b46c37f070e,4320,Neymar da Silva Santos Junior,21,Left Wing,84.6,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9749b7ea-460e-46a0-92fa-ed9a83217f50,1806,1,00:42:13.113,42,13,43,Carry,79,217,Barcelona,1,Regular Play,217,Barcelona,5.435595,,1353d3e5-1559-4de3-979a-0099670da918,4320,Neymar da Silva Santos Junior,21,Left Wing,84.6,5.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f0cf4e9-d44e-416e-8301-d4a344c318bc,3528850e-8a5f-452d-bbc8-08b4fc80c2e3,85.8,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528850e-8a5f-452d-bbc8-08b4fc80c2e3,1807,1,00:42:18.526,42,18,17,Pressure,79,217,Barcelona,1,Regular Play,216,Getafe,0.474239,,1353d3e5-1559-4de3-979a-0099670da918,25881,Juan Antonio Rodríguez Villamuela,11,Left Defensive Midfield,33.5,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749b7ea-460e-46a0-92fa-ed9a83217f50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353d3e5-1559-4de3-979a-0099670da918,1808,1,00:42:18.549,42,18,30,Pass,79,217,Barcelona,1,Regular Play,217,Barcelona,1.0273,,33f2692e-f099-4397-9bda-007c84222851,4320,Neymar da Silva Santos Junior,21,Left Wing,85.8,17.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,9.264988,1.8105395,1.0,Ground Pass,83.6,26.3,40.0,Right Foot,3528850e-8a5f-452d-bbc8-08b4fc80c2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33f2692e-f099-4397-9bda-007c84222851,1809,1,00:42:19.576,42,19,42,Ball Receipt*,79,217,Barcelona,1,Regular Play,217,Barcelona,,,1353d3e5-1559-4de3-979a-0099670da918,20131,Xavier Hernández Creus,15,Left Center Midfield,83.6,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d804d6f0-197b-4172-beb4-e1e34e30e887,1810,1,00:42:19.576,42,19,30,Pass,79,217,Barcelona,1,Regular Play,217,Barcelona,1.137862,,40ec8104-7a08-44ef-9895-d1ac4a853ee5,20131,Xavier Hernández Creus,15,Left Center Midfield,83.7,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,18.159296,-1.4382448,1.0,Ground Pass,86.1,7.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40ec8104-7a08-44ef-9895-d1ac4a853ee5,1811,1,00:42:20.714,42,20,42,Ball Receipt*,79,217,Barcelona,1,Regular Play,217,Barcelona,,,d804d6f0-197b-4172-beb4-e1e34e30e887,22102,Adriano Correia Claro,6,Left Back,86.1,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b92c2627-30a9-4ab8-9e49-c7a2827a1c1c,1812,1,00:42:20.714,42,20,43,Carry,79,217,Barcelona,1,Regular Play,217,Barcelona,2.585138,,2d82a868-1af8-4ffd-b5f8-593b0281f49b,22102,Adriano Correia Claro,6,Left Back,86.1,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40ec8104-7a08-44ef-9895-d1ac4a853ee5,,89.4,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
