id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,clearance,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,counterpress,duel,dribble,shot,interception,out,50_50,ball_recovery,foul_committed,foul_won,block,bad_behaviour,substitution,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,related_events_1,related_events_2,related_events_3,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,pass_switch,dribble_outcome_id,dribble_outcome_name,dribble_overrun,ball_recovery_recovery_failure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,pass_inswinging,pass_technique_id,pass_technique_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,related_events_4,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_deflected,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,block_deflection,goalkeeper_body_part_id,goalkeeper_body_part_name,related_events_5,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_aerial_won,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,interception_outcome_id,interception_outcome_name
54c22fb2-6632-4c49-852e-e50d53ebb2e5,2556,2,00:25:18.451,70,18,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,1.494366,,6a960536-69e1-4599-90c7-d35efe7985cd,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,83.3,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ce8d56c-2b44-42ca-8017-6e328a94a824,,,88.2,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ce8d56c-2b44-42ca-8017-6e328a94a824,2557,2,00:25:19.946,70,19,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,0.879,,b38d41a9-5329-472d-bcdb-7e25d7fd7d94,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,88.2,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,20.988092,-0.85958606,1.0,Ground Pass,101.9,22.3,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b38d41a9-5329-472d-bcdb-7e25d7fd7d94,2558,2,00:25:20.825,70,20,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,9ce8d56c-2b44-42ca-8017-6e328a94a824,,22102,Adriano Correia Claro,6,Left Back,101.9,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171b6d9f-182d-4d57-bf4c-9e62e81126a1,2559,2,00:25:20.825,70,20,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,0.7086,,10f28d31-751b-4746-adec-34024ee6e3dc,,22102,Adriano Correia Claro,6,Left Back,101.9,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,7.5186434,1.3290435,1.0,Ground Pass,103.7,29.6,,,d48e81ae-fc3a-483b-96f9-e3df11bf733e,,,,,38.0,Left Foot,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10f28d31-751b-4746-adec-34024ee6e3dc,2560,2,00:25:21.533,70,21,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,171b6d9f-182d-4d57-bf4c-9e62e81126a1,,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,104.7,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d48e81ae-fc3a-483b-96f9-e3df11bf733e,2561,2,00:25:21.533,70,21,9,Clearance,161,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,171b6d9f-182d-4d57-bf4c-9e62e81126a1,,11536,Abdoulaye Ba,3,Right Center Back,16.4,50.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa09e7b1-f5eb-4c16-8d32-f13ebd512c36,2622,2,00:26:33.841,71,33,30,Pass,164,217,Barcelona,4,From Throw In,217,Barcelona,1.624834,,aeac680e-0a2e-4f2f-909a-0fbeee54bddd,True,4324,Daniel Alves da Silva,2,Right Back,28.4,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,29.042383,-2.5373547,2.0,Low Pass,4.5,63.5,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeac680e-0a2e-4f2f-909a-0fbeee54bddd,2623,2,00:26:35.466,71,35,42,Ball Receipt*,164,217,Barcelona,4,From Throw In,217,Barcelona,,,fa09e7b1-f5eb-4c16-8d32-f13ebd512c36,,5213,Gerard Piqué Bernabéu,3,Right Center Back,4.5,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5285dc5d-3e11-4cee-aaa3-086d070204c7,2624,2,00:26:35.877,71,35,30,Pass,164,217,Barcelona,4,From Throw In,217,Barcelona,3.78134,,8600b555-1a59-47b4-965b-ef9db622802a,,5213,Gerard Piqué Bernabéu,3,Right Center Back,4.5,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,26.568026,-1.4992207,1.0,Ground Pass,6.4,37.4,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600b555-1a59-47b4-965b-ef9db622802a,2625,2,00:26:39.658,71,39,42,Ball Receipt*,164,217,Barcelona,4,From Throw In,217,Barcelona,,,5285dc5d-3e11-4cee-aaa3-086d070204c7,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.4,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673d9715-c63b-4ad1-b2f5-f93058f133be,2626,2,00:26:39.658,71,39,30,Pass,164,217,Barcelona,4,From Throw In,217,Barcelona,1.897373,,05dd60a0-a972-4c87-beab-b92dafaf9df4,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.4,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,18.65315,-1.0855694,1.0,Ground Pass,15.1,20.9,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05dd60a0-a972-4c87-beab-b92dafaf9df4,2627,2,00:26:41.556,71,41,42,Ball Receipt*,164,217,Barcelona,4,From Throw In,217,Barcelona,,,673d9715-c63b-4ad1-b2f5-f93058f133be,,10609,Jérémy Mathieu,5,Left Center Back,15.1,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650b0d67-6cde-4b73-a7ed-eeb0ab9f40bf,2628,2,00:26:41.556,71,41,43,Carry,164,217,Barcelona,4,From Throw In,217,Barcelona,1.152927,,05dd60a0-a972-4c87-beab-b92dafaf9df4,,10609,Jérémy Mathieu,5,Left Center Back,15.1,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad0519a3-eba7-450d-8f27-a1968aaa2da3,,,18.8,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad0519a3-eba7-450d-8f27-a1968aaa2da3,2629,2,00:26:42.709,71,42,30,Pass,164,217,Barcelona,4,From Throw In,217,Barcelona,1.3206,,13dc480d-6b8f-4d71-8035-dc712f297319,,10609,Jérémy Mathieu,5,Left Center Back,18.8,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,17.426416,-0.1613751,1.0,Ground Pass,36.0,15.6,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13dc480d-6b8f-4d71-8035-dc712f297319,2630,2,00:26:44.029,71,44,42,Ball Receipt*,164,217,Barcelona,4,From Throw In,217,Barcelona,,,ad0519a3-eba7-450d-8f27-a1968aaa2da3,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,36.0,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1714d69-b708-44a3-9dac-ebecbf600b09,2631,2,00:26:44.029,71,44,43,Carry,164,217,Barcelona,4,From Throw In,217,Barcelona,5.2986,,13dc480d-6b8f-4d71-8035-dc712f297319,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,36.0,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336b8292-714e-445f-879f-3fe90ac00eed,,,59.6,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336b8292-714e-445f-879f-3fe90ac00eed,2632,2,00:26:49.328,71,49,30,Pass,164,217,Barcelona,4,From Throw In,217,Barcelona,1.261,,92fa5169-bf23-416e-a8f7-5987c63a6af0,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,59.6,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,29.442995,0.9130299,2.0,Low Pass,77.6,61.3,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95eb5618-ac38-412f-9f36-a2c17eac6912,2633,2,00:26:50.498,71,50,17,Pressure,164,217,Barcelona,4,From Throw In,360,Rayo Vallecano,3.471533,,48fc6517-ae92-4b74-8e69-537c5a0dc67f,,27153,Javier Ignacio Aquino Carmona,16,Left Midfield,48.2,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576f5e1d-a91c-4f63-927f-f7a707a512bd,6a98c30d-e66f-46ae-8298-ff203376b583,92fa5169-bf23-416e-a8f7-5987c63a6af0,,,,,,,,,,,,,,,,,,,,,,,,b9d98556-a586-4fc1-b314-49ebe11c15fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92fa5169-bf23-416e-a8f7-5987c63a6af0,2634,2,00:26:50.589,71,50,42,Ball Receipt*,164,217,Barcelona,4,From Throw In,217,Barcelona,,,336b8292-714e-445f-879f-3fe90ac00eed,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.6,61.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95eb5618-ac38-412f-9f36-a2c17eac6912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a98c30d-e66f-46ae-8298-ff203376b583,2635,2,00:26:50.589,71,50,43,Carry,164,217,Barcelona,4,From Throw In,217,Barcelona,1.2736,,48fc6517-ae92-4b74-8e69-537c5a0dc67f,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.6,61.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92fa5169-bf23-416e-a8f7-5987c63a6af0,95eb5618-ac38-412f-9f36-a2c17eac6912,b2529984-4901-472b-a333-9bae1351ba74,78.8,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2529984-4901-472b-a333-9bae1351ba74,2636,2,00:26:51.863,71,51,39,Dribbled Past,164,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.0,,48fc6517-ae92-4b74-8e69-537c5a0dc67f,,27153,Javier Ignacio Aquino Carmona,16,Left Midfield,41.3,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a98c30d-e66f-46ae-8298-ff203376b583,b9d98556-a586-4fc1-b314-49ebe11c15fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48fc6517-ae92-4b74-8e69-537c5a0dc67f,2637,2,00:26:51.863,71,51,14,Dribble,164,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,95eb5618-ac38-412f-9f36-a2c17eac6912,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,78.8,57.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2529984-4901-472b-a333-9bae1351ba74,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9d98556-a586-4fc1-b314-49ebe11c15fd,2638,2,00:26:51.863,71,51,43,Carry,164,217,Barcelona,4,From Throw In,217,Barcelona,1.4339,,48fc6517-ae92-4b74-8e69-537c5a0dc67f,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,78.8,57.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576f5e1d-a91c-4f63-927f-f7a707a512bd,95eb5618-ac38-412f-9f36-a2c17eac6912,b2529984-4901-472b-a333-9bae1351ba74,81.5,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576f5e1d-a91c-4f63-927f-f7a707a512bd,2639,2,00:26:53.296,71,53,30,Pass,164,217,Barcelona,4,From Throw In,217,Barcelona,1.656554,,015cc253-4678-4b43-8d99-12e7da8554a3,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,81.5,61.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,21.221922,0.56709063,1.0,Ground Pass,99.4,72.5,,,95eb5618-ac38-412f-9f36-a2c17eac6912,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015cc253-4678-4b43-8d99-12e7da8554a3,2640,2,00:26:54.953,71,54,42,Ball Receipt*,164,217,Barcelona,4,From Throw In,217,Barcelona,,,576f5e1d-a91c-4f63-927f-f7a707a512bd,,4324,Daniel Alves da Silva,2,Right Back,99.4,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1090a36-0a54-4b92-8601-dbb0a40aab00,2641,2,00:26:54.953,71,54,43,Carry,164,217,Barcelona,4,From Throw In,217,Barcelona,0.822746,,015cc253-4678-4b43-8d99-12e7da8554a3,,4324,Daniel Alves da Silva,2,Right Back,99.4,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb3c8063-e373-4427-9974-c1d0e3e12359,,,100.1,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb3c8063-e373-4427-9974-c1d0e3e12359,2642,2,00:26:55.776,71,55,30,Pass,164,217,Barcelona,4,From Throw In,217,Barcelona,0.8196,,5f95a6c9-b5b0-4b87-8df0-0c6647d0e64f,,4324,Daniel Alves da Silva,2,Right Back,100.1,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,11.098198,-2.581083,1.0,Ground Pass,90.7,63.7,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f95a6c9-b5b0-4b87-8df0-0c6647d0e64f,2643,2,00:26:56.595,71,56,42,Ball Receipt*,164,217,Barcelona,4,From Throw In,217,Barcelona,,,fb3c8063-e373-4427-9974-c1d0e3e12359,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,90.7,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
