id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,interception,counterpress,duel,off_camera,out,clearance,dribble,ball_recovery,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_won,foul_committed,block,50_50,bad_behaviour,substitution,interception_outcome_id,interception_outcome_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,related_events,dribble_outcome_id,dribble_outcome_name,dribble_no_touch,related_events_2,related_events_3,foul_committed_card_id,foul_committed_card_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_outswinging,pass_technique_id,pass_technique_name,pass_outcome_id,pass_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_end_location_2,shot_key_pass_id,shot_first_time,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_left_foot,pass_inswinging,clearance_aerial_won
4a89d727-3b0d-4b6f-bd07-e2282de53950,963,1,00:23:10.262,23,10,16,Shot,44,217,Barcelona,2,From Corner,217,Barcelona,0.659342,,fb7c237a-a775-40aa-9cbd-5304c1c88380,5211,Jordi Alba Ramos,6,Left Back,90.1,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02396121,120.0,28.3,87.0,Open Play,38.0,Left Foot,98.0,Off T,93.0,Normal,102.9,74.4,5470.0,Ivan Rakitić,13.0,Right Center Midfield,True,106.1,48.6,10609.0,Jérémy Mathieu,5.0,Left Center Back,True,105.3,46.8,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,True,104.6,30.3,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,99.5,30.9,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,118.6,39.5,11179.0,Iker Casillas Fernández,1.0,Goalkeeper,False,97.1,36.4,5574.0,Toni Kroos,10.0,Center Defensive Midfield,False,97.7,43.6,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,False,103.9,60.2,5463.0,Luka Modrić,13.0,Right Center Midfield,False,104.1,32.3,5721.0,Daniel Carvajal Ramos,2.0,Right Back,False,105.2,41.8,5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,False,103.4,46.2,5201.0,Sergio Ramos García,5.0,Left Center Back,False,103.3,51.9,5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,False,95.1,40.1,6399.0,Gareth Frank Bale,17.0,Right Wing,False,92.5,49.9,19677.0,Karim Benzema,23.0,Center Forward,False,91.7,56.8,4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,False,96.3,45.3,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,,,,,,,,,,,,,4.3,4c461d69-9652-480f-91b0-84ae5bcf51d4,True,,,,,
fb7c237a-a775-40aa-9cbd-5304c1c88380,964,1,00:23:10.921,23,10,23,Goal Keeper,44,217,Barcelona,2,From Corner,220,Real Madrid,0.0,,4a89d727-3b0d-4b6f-bd07-e2282de53950,11179,Iker Casillas Fernández,1,Goalkeeper,1.5,40.6,,,,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,40.6,,,,,,,,,,,,,,,,,,
1216326b-21bf-4a54-b45e-0d2cb8cd27c9,1159,1,00:26:56.354,26,56,30,Pass,48,217,Barcelona,3,From Free Kick,217,Barcelona,1.680168,,e889756c-3c8e-4872-8cb5-8213afe2cd49,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,8.3,41.2,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,19.366207,-1.488084,1.0,Ground Pass,9.9,21.9,62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e889756c-3c8e-4872-8cb5-8213afe2cd49,1160,1,00:26:58.034,26,58,42,Ball Receipt*,48,217,Barcelona,3,From Free Kick,217,Barcelona,,,1216326b-21bf-4a54-b45e-0d2cb8cd27c9,10609,Jérémy Mathieu,5,Left Center Back,9.9,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cc102a1-832f-4c2e-bbaa-dfa26c735f66,1161,1,00:27:02.864,27,2,30,Pass,48,217,Barcelona,3,From Free Kick,217,Barcelona,1.87791,,23bca455-5928-4537-8067-dde435a02fdb,10609,Jérémy Mathieu,5,Left Center Back,18.7,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,23.380547,1.8614337,1.0,Ground Pass,12.0,39.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23bca455-5928-4537-8067-dde435a02fdb,1162,1,00:27:04.742,27,4,42,Ball Receipt*,48,217,Barcelona,3,From Free Kick,217,Barcelona,,,5cc102a1-832f-4c2e-bbaa-dfa26c735f66,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,12.0,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e815fa3-7d38-40fa-9d1d-5b0a6809f6fd,1163,1,00:27:04.742,27,4,43,Carry,48,217,Barcelona,3,From Free Kick,217,Barcelona,1.51729,,23bca455-5928-4537-8067-dde435a02fdb,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,12.0,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3fccea9-7228-4910-8ce3-e3b37b5f3353,12.0,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3fccea9-7228-4910-8ce3-e3b37b5f3353,1164,1,00:27:06.260,27,6,30,Pass,48,217,Barcelona,3,From Free Kick,217,Barcelona,1.732696,,eda356df-18de-43c0-926d-30a8ebf709bd,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,12.0,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,22.614155,1.5354129,1.0,Ground Pass,12.8,63.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eda356df-18de-43c0-926d-30a8ebf709bd,1165,1,00:27:07.992,27,7,42,Ball Receipt*,48,217,Barcelona,3,From Free Kick,217,Barcelona,,,e3fccea9-7228-4910-8ce3-e3b37b5f3353,5213,Gerard Piqué Bernabéu,3,Right Center Back,12.8,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abe56b2c-7c91-48f2-b491-9176cb499ac6,1166,1,00:27:07.992,27,7,43,Carry,48,217,Barcelona,3,From Free Kick,217,Barcelona,2.823804,,8b9940c2-d0f8-4af7-a529-e4d540282266,5213,Gerard Piqué Bernabéu,3,Right Center Back,12.8,63.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b3da8df-c452-48c9-b4cf-dd09e06e72b9,14.6,67.9,,,,,,,,,,,,,,,,,,,,,eda356df-18de-43c0-926d-30a8ebf709bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b3da8df-c452-48c9-b4cf-dd09e06e72b9,1167,1,00:27:09.505,27,9,17,Pressure,48,217,Barcelona,3,From Free Kick,220,Real Madrid,1.196425,,abe56b2c-7c91-48f2-b491-9176cb499ac6,5207,Cristiano Ronaldo dos Santos Aveiro,21,Left Wing,105.0,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b9940c2-d0f8-4af7-a529-e4d540282266,1168,1,00:27:10.816,27,10,30,Pass,48,217,Barcelona,3,From Free Kick,217,Barcelona,3.3112,,99b6c0fe-6e53-4026-a87b-8ad7e4759929,5213,Gerard Piqué Bernabéu,3,Right Center Back,14.6,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,56.75509,-0.35072795,3.0,High Pass,67.9,48.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99b6c0fe-6e53-4026-a87b-8ad7e4759929,1169,1,00:27:14.127,27,14,42,Ball Receipt*,48,217,Barcelona,3,From Free Kick,217,Barcelona,,,8b9940c2-d0f8-4af7-a529-e4d540282266,5246,Luis Alberto Suárez Díaz,23,Center Forward,67.9,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91a07ec0-ce3d-4aad-b9d3-486c78b8becd,1170,1,00:27:14.127,27,14,43,Carry,48,217,Barcelona,3,From Free Kick,217,Barcelona,1.0846,,99b6c0fe-6e53-4026-a87b-8ad7e4759929,5246,Luis Alberto Suárez Díaz,23,Center Forward,67.9,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6ce57f9-84a6-4cb0-8745-cc34cabf5267,70.8,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6ce57f9-84a6-4cb0-8745-cc34cabf5267,1171,1,00:27:15.212,27,15,30,Pass,48,217,Barcelona,3,From Free Kick,217,Barcelona,0.923763,,6b9745cf-5619-4492-84ef-6cfd0715dc17,5246,Luis Alberto Suárez Díaz,23,Center Forward,70.8,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,10.780074,2.218008,1.0,Ground Pass,64.3,60.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b9745cf-5619-4492-84ef-6cfd0715dc17,1172,1,00:27:16.136,27,16,42,Ball Receipt*,48,217,Barcelona,3,From Free Kick,217,Barcelona,,,e6ce57f9-84a6-4cb0-8745-cc34cabf5267,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,64.3,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e57164d-de45-4614-b393-a3ee38fa66f6,1173,1,00:27:16.136,27,16,43,Carry,48,217,Barcelona,3,From Free Kick,217,Barcelona,1.364937,,6b9745cf-5619-4492-84ef-6cfd0715dc17,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,64.3,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907974fd-b2e8-4086-93ba-58070a77dacb,65.6,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907974fd-b2e8-4086-93ba-58070a77dacb,1174,1,00:27:17.501,27,17,30,Pass,48,217,Barcelona,3,From Free Kick,217,Barcelona,1.1904,,bcc41642-c182-4b65-94d5-050468c86eae,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,65.6,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1096e41-a11a-4dcc-a3a9-eae5aedc0670,,,,,,,4320.0,Neymar da Silva Santos Junior,33.75574,-0.8252094,2.0,Low Pass,88.5,34.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,
bcc41642-c182-4b65-94d5-050468c86eae,1175,1,00:27:18.691,27,18,42,Ball Receipt*,48,217,Barcelona,3,From Free Kick,217,Barcelona,,,907974fd-b2e8-4086-93ba-58070a77dacb,4320,Neymar da Silva Santos Junior,21,Left Wing,91.3,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,
92520859-c308-462f-9caf-96ed25b77a37,1207,1,00:28:36.189,28,36,30,Pass,51,217,Barcelona,4,From Throw In,217,Barcelona,1.6944,,38f519db-aa42-4997-81ae-e72614a6e8fd,4324,Daniel Alves da Silva,2,Right Back,77.0,80.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,30.693647,-1.7311245,2.0,Low Pass,72.1,49.7,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38f519db-aa42-4997-81ae-e72614a6e8fd,1208,1,00:28:37.884,28,37,42,Ball Receipt*,51,217,Barcelona,4,From Throw In,217,Barcelona,,,92520859-c308-462f-9caf-96ed25b77a37,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,72.1,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d53e0218-8ac1-4eda-ab3c-64d64a351d72,1209,1,00:28:38.336,28,38,30,Pass,51,217,Barcelona,4,From Throw In,217,Barcelona,0.4779,,30b86600-f798-425b-b9aa-be3df5ee0230,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,73.6,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,15.90283,-1.5519307,1.0,Ground Pass,73.9,31.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30b86600-f798-425b-b9aa-be3df5ee0230,1210,1,00:28:38.814,28,38,42,Ball Receipt*,51,217,Barcelona,4,From Throw In,217,Barcelona,,,d53e0218-8ac1-4eda-ab3c-64d64a351d72,5216,Andrés Iniesta Luján,15,Left Center Midfield,73.9,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd1dadee-e464-4f5b-98bb-2ddc4fa681bb,1211,1,00:28:38.814,28,38,43,Carry,51,217,Barcelona,4,From Throw In,217,Barcelona,1.7755,,30b86600-f798-425b-b9aa-be3df5ee0230,5216,Andrés Iniesta Luján,15,Left Center Midfield,73.9,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d801a9a-8334-4fc2-bb38-39ad30439eaf,73.9,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d801a9a-8334-4fc2-bb38-39ad30439eaf,1212,1,00:28:40.590,28,40,30,Pass,51,217,Barcelona,4,From Throw In,217,Barcelona,1.522175,,2d03e4f9-749b-4952-a4db-fe12dcfe817f,5216,Andrés Iniesta Luján,15,Left Center Midfield,73.9,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,23.37734,-1.3683672,1.0,Ground Pass,78.6,8.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d03e4f9-749b-4952-a4db-fe12dcfe817f,1213,1,00:28:42.112,28,42,42,Ball Receipt*,51,217,Barcelona,4,From Throw In,217,Barcelona,,,3d801a9a-8334-4fc2-bb38-39ad30439eaf,5211,Jordi Alba Ramos,6,Left Back,78.6,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6853fca8-d66e-438f-9350-04e86252d481,1214,1,00:28:42.112,28,42,43,Carry,51,217,Barcelona,4,From Throw In,217,Barcelona,0.806725,,2d03e4f9-749b-4952-a4db-fe12dcfe817f,5211,Jordi Alba Ramos,6,Left Back,78.6,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e57308f-0c69-4b33-9d00-cef292757763,82.7,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e57308f-0c69-4b33-9d00-cef292757763,1215,1,00:28:42.918,28,42,30,Pass,51,217,Barcelona,4,From Throw In,217,Barcelona,0.861211,,0dc064e7-a810-4c59-93d7-c51749c86481,5211,Jordi Alba Ramos,6,Left Back,82.7,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,14.149558,-0.68025964,1.0,Ground Pass,93.7,5.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
