id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,dribble,duel,ball_receipt,block,off_camera,interception,ball_recovery,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed,foul_won,out,clearance,substitution,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,foul_committed_advantage,foul_won_advantage,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,pass_assisted_shot_id,pass_goal_assist,dribble_outcome_id,dribble_outcome_name,related_events_4,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate
596f4cd4-0b3c-4600-aa51-642b85dcf4aa,1031,1,00:26:53.359,26,53,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,0.5164,,ae6f219f-13d2-4b70-a8e7-d2dba5b117aa,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,69.6,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,6.545991,-1.8973777,1.0,Ground Pass,67.5,70.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae6f219f-13d2-4b70-a8e7-d2dba5b117aa,1032,1,00:26:53.376,26,53,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,217,Barcelona,,,596f4cd4-0b3c-4600-aa51-642b85dcf4aa,4324,Daniel Alves da Silva,2,Right Back,67.5,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f44c993-fb8c-4998-8e0a-5a630a052ff4,1033,1,00:26:53.376,26,53,22,Foul Committed,60,217,Barcelona,1,Regular Play,216,Getafe,0.0,,2963327a-ed92-4aac-9133-db02c3f245df,11813,Emiliano Buendía,21,Left Wing,50.5,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963327a-ed92-4aac-9133-db02c3f245df,1034,1,00:26:53.376,26,53,21,Foul Won,60,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,4f44c993-fb8c-4998-8e0a-5a630a052ff4,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,69.6,75.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869f650b-fe8f-4843-80da-5e92a68cc483,1035,1,00:26:53.875,26,53,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,1.7658,,5a47d1f4-2377-40b3-880c-540e0c7e4817,4324,Daniel Alves da Silva,2,Right Back,68.4,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.876936,0.39305803,1.0,Ground Pass,76.6,70.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a47d1f4-2377-40b3-880c-540e0c7e4817,1036,1,00:26:55.641,26,55,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,217,Barcelona,,,869f650b-fe8f-4843-80da-5e92a68cc483,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,76.6,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a57334cf-6a62-4f4e-ad24-4eb131ee8267,1037,1,00:26:55.641,26,55,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,0.766115,,e572d1a1-937c-4b02-9434-0b7731b5d6e1,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.6,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,13.801449,-1.585288,1.0,Ground Pass,77.4,55.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e572d1a1-937c-4b02-9434-0b7731b5d6e1,1038,1,00:26:56.407,26,56,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,217,Barcelona,,,a57334cf-6a62-4f4e-ad24-4eb131ee8267,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,77.4,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a27fc44f-a040-4d45-9cad-f7600df85fef,1039,1,00:26:56.407,26,56,43,Carry,60,217,Barcelona,1,Regular Play,217,Barcelona,0.835785,,7317b32b-0253-4175-867e-e627b86efebd,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,77.4,55.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0e14adc-7da7-474b-bc5b-7b4032ace883,74.3,56.7,e572d1a1-937c-4b02-9434-0b7731b5d6e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0e14adc-7da7-474b-bc5b-7b4032ace883,1040,1,00:26:56.518,26,56,17,Pressure,60,217,Barcelona,1,Regular Play,216,Getafe,0.530679,,a27fc44f-a040-4d45-9cad-f7600df85fef,25881,Juan Antonio Rodríguez Villamuela,11,Left Defensive Midfield,41.1,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7317b32b-0253-4175-867e-e627b86efebd,1041,1,00:26:57.243,26,57,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,0.9497,,e84d2903-3d78-4808-bfcb-bde022822134,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,74.3,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,6.5734315,2.9113731,1.0,Ground Pass,67.9,58.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e84d2903-3d78-4808-bfcb-bde022822134,1042,1,00:26:58.192,26,58,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,217,Barcelona,,,7317b32b-0253-4175-867e-e627b86efebd,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,67.9,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0194cb70-d881-44f6-af68-d28fa9022728,1043,1,00:26:58.192,26,58,43,Carry,60,217,Barcelona,1,Regular Play,217,Barcelona,1.1069,,55f29f9c-e820-4028-9a8f-b92327fcd516,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,67.9,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e84d2903-3d78-4808-bfcb-bde022822134,69.4,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55f29f9c-e820-4028-9a8f-b92327fcd516,1044,1,00:26:59.299,26,59,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,2.4414,,4c17bf50-514f-40ef-a214-9b38049a925b,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,69.4,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,54.080124,-1.2993546,2.0,Low Pass,83.9,6.3,40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c17bf50-514f-40ef-a214-9b38049a925b,1045,1,00:27:01.741,27,1,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,217,Barcelona,,,55f29f9c-e820-4028-9a8f-b92327fcd516,22102,Adriano Correia Claro,6,Left Back,83.9,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a19cd304-94ff-4ddb-b153-95a8979af15a,1046,1,00:27:01.741,27,1,43,Carry,60,217,Barcelona,1,Regular Play,217,Barcelona,0.9027,,4c17bf50-514f-40ef-a214-9b38049a925b,22102,Adriano Correia Claro,6,Left Back,83.9,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7b9bfa6-fc5d-427c-a56a-272cd7a00e3a,84.3,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7b9bfa6-fc5d-427c-a56a-272cd7a00e3a,1047,1,00:27:02.643,27,2,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,1.198586,,eb4d5b3f-e954-4332-a12e-5f2db5d9c5e7,22102,Adriano Correia Claro,6,Left Back,84.3,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,9.055386,-0.11065722,1.0,Ground Pass,93.3,5.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb4d5b3f-e954-4332-a12e-5f2db5d9c5e7,1048,1,00:27:03.842,27,3,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,217,Barcelona,,,d7b9bfa6-fc5d-427c-a56a-272cd7a00e3a,4320,Neymar da Silva Santos Junior,21,Left Wing,93.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03337b9e-1447-4d29-9b34-73d3380ffdbe,1049,1,00:27:03.842,27,3,43,Carry,60,217,Barcelona,1,Regular Play,217,Barcelona,5.595914,,645193a2-ef40-4727-a261-ec67bff7bd75,4320,Neymar da Silva Santos Junior,21,Left Wing,93.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb4d5b3f-e954-4332-a12e-5f2db5d9c5e7,99.5,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645193a2-ef40-4727-a261-ec67bff7bd75,1050,1,00:27:09.438,27,9,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,1.124407,,bfbfbaf7-8085-481c-b00b-c58b3a5a5aed,4320,Neymar da Silva Santos Junior,21,Left Wing,99.5,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,8.1939,1.9853032,1.0,Ground Pass,96.2,17.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfbfbaf7-8085-481c-b00b-c58b3a5a5aed,1051,1,00:27:10.562,27,10,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,217,Barcelona,,,645193a2-ef40-4727-a261-ec67bff7bd75,5246,Luis Alberto Suárez Díaz,23,Center Forward,96.2,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213965da-f3db-433f-8402-ea5d179f86a4,1052,1,00:27:10.562,27,10,43,Carry,60,217,Barcelona,1,Regular Play,217,Barcelona,0.039993,,8fc1c16f-c5aa-4297-808d-30d5c9dc1cb3,5246,Luis Alberto Suárez Díaz,23,Center Forward,96.2,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfbfbaf7-8085-481c-b00b-c58b3a5a5aed,96.2,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fc1c16f-c5aa-4297-808d-30d5c9dc1cb3,1053,1,00:27:10.602,27,10,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,0.7545,,a9046b03-55f8-4762-a424-0204466195ff,5246,Luis Alberto Suárez Díaz,23,Center Forward,96.2,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,5.7870545,-1.7444675,1.0,Ground Pass,95.2,12.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bd2a9ce-3b51-42b7-8425-9aa827deb091,1054,1,00:27:11.174,27,11,17,Pressure,60,217,Barcelona,1,Regular Play,216,Getafe,0.603221,,a9046b03-55f8-4762-a424-0204466195ff,25881,Juan Antonio Rodríguez Villamuela,11,Left Defensive Midfield,24.9,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cde79bc6-f8b5-433d-9b40-b5a8a7ba3897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9046b03-55f8-4762-a424-0204466195ff,1055,1,00:27:11.357,27,11,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,217,Barcelona,,,5bd2a9ce-3b51-42b7-8425-9aa827deb091,4320,Neymar da Silva Santos Junior,21,Left Wing,95.2,12.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fc1c16f-c5aa-4297-808d-30d5c9dc1cb3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cde79bc6-f8b5-433d-9b40-b5a8a7ba3897,1056,1,00:27:11.357,27,11,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,0.4651,,5bd2a9ce-3b51-42b7-8425-9aa827deb091,4320,Neymar da Silva Santos Junior,21,Left Wing,95.0,12.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,8.6977005,1.9107267,1.0,Ground Pass,92.1,20.2,40.0,Right Foot,,,b462c996-1b91-4863-9757-4c5de52a97a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b462c996-1b91-4863-9757-4c5de52a97a8,1057,1,00:27:11.822,27,11,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,217,Barcelona,,,cde79bc6-f8b5-433d-9b40-b5a8a7ba3897,5246,Luis Alberto Suárez Díaz,23,Center Forward,92.1,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d7dbb63-3338-451b-b13d-7b131da1e105,1058,1,00:27:11.822,27,11,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,0.1843,,d7f1e201-a5d9-4598-98d4-ab78abd0056d,5246,Luis Alberto Suárez Díaz,23,Center Forward,92.3,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,3.3526108,-0.30288488,1.0,Ground Pass,95.5,19.3,40.0,Right Foot,,,f09717d7-b467-405e-a91e-5b133f9d559f,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f09717d7-b467-405e-a91e-5b133f9d559f,1059,1,00:27:12.006,27,12,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,217,Barcelona,,,8d7dbb63-3338-451b-b13d-7b131da1e105,4320,Neymar da Silva Santos Junior,21,Left Wing,97.2,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7f1e201-a5d9-4598-98d4-ab78abd0056d,1060,1,00:27:12.006,27,12,6,Block,60,217,Barcelona,1,Regular Play,216,Getafe,0.0,,8d7dbb63-3338-451b-b13d-7b131da1e105,25881,Juan Antonio Rodríguez Villamuela,11,Left Defensive Midfield,24.6,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609eebad-9a00-4eb8-9bad-4435c10892b2,1061,1,00:27:12.804,27,12,2,Ball Recovery,60,217,Barcelona,1,Regular Play,216,Getafe,0.0,,,27112,Papa Babacar Diawara,23,Center Forward,34.3,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9e1c7df-21d6-4475-ba75-37b456833032,1062,1,00:27:12.804,27,12,43,Carry,60,217,Barcelona,1,Regular Play,216,Getafe,1.908548,,3a3cf320-0629-4600-a3d4-939bec14e9b1,27112,Papa Babacar Diawara,23,Center Forward,34.3,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609eebad-9a00-4eb8-9bad-4435c10892b2,36.0,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a3cf320-0629-4600-a3d4-939bec14e9b1,1063,1,00:27:14.713,27,14,30,Pass,60,217,Barcelona,1,Regular Play,216,Getafe,0.934271,,24287600-bd5b-4d93-b448-c5b6fe15c9fb,27112,Papa Babacar Diawara,23,Center Forward,36.0,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6745.0,Mehdi Lacen,13.971399,-1.9832067,1.0,Ground Pass,30.4,48.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da41b640-c14d-4a98-9bd5-752cc3715411,1064,1,00:27:15.321,27,15,17,Pressure,60,217,Barcelona,1,Regular Play,217,Barcelona,1.116032,,24287600-bd5b-4d93-b448-c5b6fe15c9fb,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,86.0,33.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43ebf36d-cdc9-49b7-8b7b-90b007304e18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24287600-bd5b-4d93-b448-c5b6fe15c9fb,1065,1,00:27:15.647,27,15,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,216,Getafe,,,3a3cf320-0629-4600-a3d4-939bec14e9b1,6745,Mehdi Lacen,9,Right Defensive Midfield,30.4,48.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da41b640-c14d-4a98-9bd5-752cc3715411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43ebf36d-cdc9-49b7-8b7b-90b007304e18,1066,1,00:27:15.647,27,15,43,Carry,60,217,Barcelona,1,Regular Play,216,Getafe,0.789861,,24287600-bd5b-4d93-b448-c5b6fe15c9fb,6745,Mehdi Lacen,9,Right Defensive Midfield,30.4,48.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30d0edd1-fdeb-4aaa-b541-3f2d42eaa556,31.2,45.4,da41b640-c14d-4a98-9bd5-752cc3715411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30d0edd1-fdeb-4aaa-b541-3f2d42eaa556,1067,1,00:27:16.437,27,16,3,Dispossessed,60,217,Barcelona,1,Regular Play,216,Getafe,0.0,,7646e30b-c566-4241-b4f5-b1ee49be3c18,6745,Mehdi Lacen,9,Right Defensive Midfield,31.2,45.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7646e30b-c566-4241-b4f5-b1ee49be3c18,1068,1,00:27:16.437,27,16,4,Duel,60,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,30d0edd1-fdeb-4aaa-b541-3f2d42eaa556,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,88.9,34.7,,,True,True,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f64d704-48e1-4032-bd38-fe2f620d36c2,1069,1,00:27:17.188,27,17,2,Ball Recovery,60,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,94.2,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187c6397-6106-4f7d-870c-d0ad009e1527,1070,1,00:27:17.188,27,17,43,Carry,60,217,Barcelona,1,Regular Play,217,Barcelona,0.7544,,1f64d704-48e1-4032-bd38-fe2f620d36c2,5246,Luis Alberto Suárez Díaz,23,Center Forward,94.2,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dfb3437-c857-471a-9ca8-ca50ba553de1,95.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dfb3437-c857-471a-9ca8-ca50ba553de1,1071,1,00:27:17.943,27,17,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,1.028,,6d5a64bd-9393-47ec-aabc-248f9f160fd3,5246,Luis Alberto Suárez Díaz,23,Center Forward,95.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,12.21147,-0.551655,1.0,Ground Pass,105.4,29.6,40.0,Right Foot,,,,,,,,,,,,,,,,d57f220e-b2a4-4a8c-b8ff-03491c8eaf85,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85509abd-994c-46a3-92b9-7d094b3160b4,1072,1,00:27:18.706,27,18,17,Pressure,60,217,Barcelona,1,Regular Play,216,Getafe,1.072762,,6d5a64bd-9393-47ec-aabc-248f9f160fd3,17054,Emiliano Daniel Velázquez Maldonado,3,Right Center Back,14.5,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c57a280-b43a-4cd0-a3b4-a1409642f550,,,c08aefcc-17e1-445f-ad56-28fee5204697,c8c3542e-b3fd-4ec7-bae0-303f18617759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
