id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,off_camera,under_pressure,dribble,ball_receipt,counterpress,interception,clearance,foul_committed,foul_won,shot,goalkeeper,duel,out,block,substitution,pass,related_events,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_cross,pass_outcome_id,pass_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,related_events_3,pass_no_touch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,shot_aerial_won,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_advantage,foul_won_advantage,pass_deflected,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,related_events_4,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,pass_outswinging,pass_technique_id,pass_technique_name,clearance_right_foot,dribble_overrun,clearance_left_foot,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate
e1fadcab-a209-4fcc-a8f6-110f1b8bbcb3,2443,2,00:16:37.661,61,37,30,Pass,131,217,Barcelona,9,From Kick Off,217,Barcelona,0.898632,,227c25f3-4506-45b1-83b6-e630731aef94,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,60.0,40.0,5470.0,Ivan Rakitić,3.1016126,-1.6030432,1.0,Ground Pass,59.9,36.9,65.0,Kick Off,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227c25f3-4506-45b1-83b6-e630731aef94,2444,2,00:16:38.560,61,38,42,Ball Receipt*,131,217,Barcelona,9,From Kick Off,217,Barcelona,,,e1fadcab-a209-4fcc-a8f6-110f1b8bbcb3,5470,Ivan Rakitić,13,Right Center Midfield,59.9,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326f2f20-51fd-4bcc-941a-0a8c2b8eb55b,2445,2,00:16:43.831,61,43,17,Pressure,131,217,Barcelona,9,From Kick Off,220,Real Madrid,0.4118,,,5574,Toni Kroos,11,Left Defensive Midfield,57.4,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d9f2099-63ba-4c48-b269-25269fbd6352,2446,2,00:16:44.247,61,44,30,Pass,131,217,Barcelona,9,From Kick Off,217,Barcelona,1.591104,,49d5f19f-3f64-478e-8dff-c87157e2da0e,5470,Ivan Rakitić,13,Right Center Midfield,59.3,61.2,5213.0,Gerard Piqué Bernabéu,21.341274,-2.6486034,1.0,Ground Pass,40.5,51.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49d5f19f-3f64-478e-8dff-c87157e2da0e,2447,2,00:16:45.838,61,45,42,Ball Receipt*,131,217,Barcelona,9,From Kick Off,217,Barcelona,,,8d9f2099-63ba-4c48-b269-25269fbd6352,5213,Gerard Piqué Bernabéu,3,Right Center Back,40.5,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f91f464-7734-46a6-8ad4-c8b3281db716,2448,2,00:16:45.838,61,45,43,Carry,131,217,Barcelona,9,From Kick Off,217,Barcelona,1.112196,,49d5f19f-3f64-478e-8dff-c87157e2da0e,5213,Gerard Piqué Bernabéu,3,Right Center Back,40.5,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d178d7eb-2985-40f1-8796-5ca91c141fed,40.5,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d178d7eb-2985-40f1-8796-5ca91c141fed,2449,2,00:16:46.950,61,46,30,Pass,131,217,Barcelona,9,From Kick Off,217,Barcelona,0.809721,,5b16817a-808f-406c-9dfe-6f0ed65189c7,5213,Gerard Piqué Bernabéu,3,Right Center Back,40.5,51.1,5506.0,Javier Alejandro Mascherano,23.357439,-1.3154339,1.0,Ground Pass,46.4,28.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b16817a-808f-406c-9dfe-6f0ed65189c7,2450,2,00:16:47.760,61,47,42,Ball Receipt*,131,217,Barcelona,9,From Kick Off,217,Barcelona,,,d178d7eb-2985-40f1-8796-5ca91c141fed,5506,Javier Alejandro Mascherano,5,Left Center Back,46.4,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6327ef91-0d31-411e-b855-414f916c2048,2451,2,00:16:47.760,61,47,43,Carry,131,217,Barcelona,9,From Kick Off,217,Barcelona,2.227479,,5b16817a-808f-406c-9dfe-6f0ed65189c7,5506,Javier Alejandro Mascherano,5,Left Center Back,46.4,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f40c3152-0151-466c-9a01-2fdaf5cdbd29,51.8,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f40c3152-0151-466c-9a01-2fdaf5cdbd29,2452,2,00:16:49.988,61,49,30,Pass,131,217,Barcelona,9,From Kick Off,217,Barcelona,1.665958,,0a447c6e-d8a9-4fdc-8d8b-fbed32ce3ac9,5506,Javier Alejandro Mascherano,5,Left Center Back,51.8,29.6,10609.0,Jérémy Mathieu,39.032295,-0.7853982,3.0,High Pass,79.4,2.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a447c6e-d8a9-4fdc-8d8b-fbed32ce3ac9,2453,2,00:16:51.654,61,51,42,Ball Receipt*,131,217,Barcelona,9,From Kick Off,217,Barcelona,,,f40c3152-0151-466c-9a01-2fdaf5cdbd29,10609,Jérémy Mathieu,6,Left Back,79.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f22891b-ef8a-422a-9aa6-eb2e0183c763,2454,2,00:16:51.654,61,51,43,Carry,131,217,Barcelona,9,From Kick Off,217,Barcelona,2.814512,,0a447c6e-d8a9-4fdc-8d8b-fbed32ce3ac9,10609,Jérémy Mathieu,6,Left Back,79.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3d422bb-ced8-4ac0-b153-c8f2a26fb5a0,97.6,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3d422bb-ced8-4ac0-b153-c8f2a26fb5a0,2455,2,00:16:54.468,61,54,30,Pass,131,217,Barcelona,9,From Kick Off,217,Barcelona,0.81203,,8aaad60b-9a95-4172-b0e9-dcb01cdecbcc,10609,Jérémy Mathieu,6,Left Back,97.6,11.7,4320.0,Neymar da Silva Santos Junior,10.38316,2.0732176,1.0,Ground Pass,92.6,20.8,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc914c14-0ff1-4db0-95c5-3b8904ba9420,2456,2,00:16:55.196,61,55,17,Pressure,131,217,Barcelona,9,From Kick Off,220,Real Madrid,0.731701,,8aaad60b-9a95-4172-b0e9-dcb01cdecbcc,5463,Luka Modrić,9,Right Defensive Midfield,24.8,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecbeb76d-8a34-4675-b79c-b033307c2077,,,ffb761e7-8457-4bd9-8050-f8726f901171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8aaad60b-9a95-4172-b0e9-dcb01cdecbcc,2457,2,00:16:55.280,61,55,42,Ball Receipt*,131,217,Barcelona,9,From Kick Off,217,Barcelona,,,c3d422bb-ced8-4ac0-b153-c8f2a26fb5a0,4320,Neymar da Silva Santos Junior,21,Left Wing,92.6,20.8,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,cc914c14-0ff1-4db0-95c5-3b8904ba9420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecbeb76d-8a34-4675-b79c-b033307c2077,2458,2,00:16:55.280,61,55,43,Carry,131,217,Barcelona,9,From Kick Off,217,Barcelona,0.56,,8aaad60b-9a95-4172-b0e9-dcb01cdecbcc,4320,Neymar da Silva Santos Junior,21,Left Wing,92.6,20.8,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,cc914c14-0ff1-4db0-95c5-3b8904ba9420,91.7,20.4,ffb761e7-8457-4bd9-8050-f8726f901171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffb761e7-8457-4bd9-8050-f8726f901171,2459,2,00:16:55.840,61,55,30,Pass,131,217,Barcelona,9,From Kick Off,217,Barcelona,0.748599,,30e36cae-b00b-45a4-9b1f-2ba9d811e836,4320,Neymar da Silva Santos Junior,21,Left Wing,91.7,20.4,5216.0,Andrés Iniesta Luján,7.17844,2.8154368,1.0,Ground Pass,84.9,22.7,,,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,cc914c14-0ff1-4db0-95c5-3b8904ba9420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30e36cae-b00b-45a4-9b1f-2ba9d811e836,2460,2,00:16:56.589,61,56,42,Ball Receipt*,131,217,Barcelona,9,From Kick Off,217,Barcelona,,,ffb761e7-8457-4bd9-8050-f8726f901171,5216,Andrés Iniesta Luján,15,Left Center Midfield,84.9,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea0ad42d-8393-4ebf-8ce9-c8a051eeab28,2461,2,00:16:56.589,61,56,43,Carry,131,217,Barcelona,9,From Kick Off,217,Barcelona,1.886201,,0194f370-8070-4838-b2ac-da1c0e704ff6,5216,Andrés Iniesta Luján,15,Left Center Midfield,84.9,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30e36cae-b00b-45a4-9b1f-2ba9d811e836,84.9,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0194f370-8070-4838-b2ac-da1c0e704ff6,2462,2,00:16:58.475,61,58,30,Pass,131,217,Barcelona,9,From Kick Off,217,Barcelona,1.822537,,58c4c433-24bc-48bd-b0a9-513935bcc060,5216,Andrés Iniesta Luján,15,Left Center Midfield,84.9,24.2,4324.0,Daniel Alves da Silva,36.390247,1.3491467,2.0,Low Pass,92.9,59.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58c4c433-24bc-48bd-b0a9-513935bcc060,2463,2,00:17:00.297,62,0,42,Ball Receipt*,131,217,Barcelona,9,From Kick Off,217,Barcelona,,,0194f370-8070-4838-b2ac-da1c0e704ff6,4324,Daniel Alves da Silva,2,Right Back,92.9,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a8a8f91-2614-4d37-9b1a-fbc583b7d9d9,2464,2,00:17:00.297,62,0,43,Carry,131,217,Barcelona,9,From Kick Off,217,Barcelona,2.200662,,238b3c38-82ad-4f6c-bc11-ac8241df1db4,4324,Daniel Alves da Silva,2,Right Back,92.9,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58c4c433-24bc-48bd-b0a9-513935bcc060,99.4,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238b3c38-82ad-4f6c-bc11-ac8241df1db4,2465,2,00:17:02.498,62,2,30,Pass,131,217,Barcelona,9,From Kick Off,217,Barcelona,1.228601,,fde11d50-9a53-46fa-9c62-2034c92d59a7,4324,Daniel Alves da Silva,2,Right Back,99.4,62.2,,,28.62953,-1.130582,3.0,High Pass,111.6,36.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fde11d50-9a53-46fa-9c62-2034c92d59a7,2466,2,00:17:03.727,62,3,9,Clearance,131,217,Barcelona,9,From Kick Off,220,Real Madrid,0.0,,238b3c38-82ad-4f6c-bc11-ac8241df1db4,20016,Kléper Laveran Lima Ferreira,3,Right Center Back,8.5,43.8,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20d5276a-1b7d-49e0-ab1d-80a2bdc8ee23,2467,2,00:17:10.916,62,10,30,Pass,132,217,Barcelona,4,From Throw In,217,Barcelona,0.8718,,699895e4-ae4f-4da8-973f-f7c1e5cb7ccf,4324,Daniel Alves da Silva,2,Right Back,93.6,80.0,5470.0,Ivan Rakitić,8.927485,-1.4923062,2.0,Low Pass,94.3,71.1,67.0,Throw-in,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699895e4-ae4f-4da8-973f-f7c1e5cb7ccf,2468,2,00:17:11.788,62,11,42,Ball Receipt*,132,217,Barcelona,4,From Throw In,217,Barcelona,,,20d5276a-1b7d-49e0-ab1d-80a2bdc8ee23,5470,Ivan Rakitić,13,Right Center Midfield,94.3,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f736a5de-61f5-494b-a0aa-d0f3480efb27,2469,2,00:17:11.828,62,11,30,Pass,132,217,Barcelona,4,From Throw In,217,Barcelona,0.848666,,75f5449a-60ae-4aa6-ba78-f2a53f38cb43,5470,Ivan Rakitić,13,Right Center Midfield,94.3,71.1,4324.0,Daniel Alves da Silva,4.3104525,1.640451,2.0,Low Pass,94.0,75.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75f5449a-60ae-4aa6-ba78-f2a53f38cb43,2470,2,00:17:12.677,62,12,42,Ball Receipt*,132,217,Barcelona,4,From Throw In,217,Barcelona,,,f736a5de-61f5-494b-a0aa-d0f3480efb27,4324,Daniel Alves da Silva,2,Right Back,94.0,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
